0.000000 394 3859
0.018314 630 4157
0.036628 394 3859
0.054943 1486 822
0.073257 175 2355
0.091571 1039 1402
0.109885 232 1959
0.128199 1276 157068
0.146514 377 2147
0.164828 769 949
0.183142 1412 34765
0.201456 1495 1104
0.219770 232 1959
0.238085 103 4153
0.256399 447 9542
0.274713 103 4153
0.293027 1058 3511
0.311341 847 5180
0.329656 232 1959
0.347970 538 3612
0.366284 377 2147
0.384598 798 1761
0.402912 232 1959
0.421227 111 1084
0.439541 809 8448
0.457855 175 2355
0.476169 755 2595
0.494484 1401 8224
0.512798 447 9542
0.531112 1115 5949
0.549426 47 14564
0.567740 508 3873
0.586055 970 778
0.604369 103 4153
0.622683 983 3430
0.640997 1411 5425
0.659311 1440 1574
0.677626 47 14564
0.695940 711 22586
0.714254 103 4153
0.732568 1153 2776
0.750882 1277 4806
0.769197 500 6088
0.787511 44 7865
0.805825 262 2783
0.824139 175 2355
0.842453 852 3920
0.860768 1121 4279
0.879082 1064 2147
0.897396 702 8548
0.915710 133 978
0.934024 133 978
0.952339 1273 5028
0.970653 930 16846
0.988967 662 2696
1.007281 967 706
1.025595 1185 848
1.043910 1378 31503
1.062224 241 3198
1.080538 139 12202
1.098852 543 2986
1.117166 404 17488
1.135481 760 2546
1.153795 1246 20952
1.172109 7 3057
1.190423 1205 2128
1.208737 7 3057
1.227052 879 2313
1.245366 998 11258
1.263680 1480 9788
1.281994 1122 520
1.300308 1149 477
1.318623 7 3057
1.336937 111 1084
1.355251 751 81553
1.373565 526 1739
1.391879 491 1779
1.410194 26 1516
1.428508 1274 736
1.446822 1240 3203
1.465136 1055 5187
1.483451 550 550
1.501765 11 1886
1.520079 1157 4269
1.538393 487 540
1.556707 459 1546
1.575022 241 3198
1.593336 791 8948
1.611650 552 3572
1.629964 614 4851
1.648278 139 12202
1.666593 1090 5083
1.684907 68 7655
1.703221 1197 3001
1.721535 68 7655
1.739849 207 4948
1.758164 1052 514
1.776478 151 3997
1.794792 133 978
1.813106 717 2811
1.831420 111 1084
1.849735 7 3057
1.868049 175 2355
1.886363 7 3057
1.904677 111 1084
1.922991 319 23909
1.941306 1399 21294
1.959620 104 1566
1.977934 1268 1682
1.996248 178 2011
2.014562 1218 5643
2.032877 441 13723
2.051191 111 1084
2.069505 647 1748
2.087819 111 1084
2.106133 319 23909
2.124448 411 11459
2.142762 964 13731
2.161076 262 2783
2.179390 1472 3002
2.197705 44 7865
2.216019 199 4624
2.234333 429 2257
2.252647 199 4624
2.270961 262 2783
2.289275 1003 1326
2.307590 774 6531
2.325904 831 1267
2.344218 478 1211
2.362532 1239 1103
2.380847 429 2257
2.399161 1478 1676
2.417475 104 1566
2.435789 1498 72804
2.454103 829 449
2.472418 226 7360
2.490732 7 3057
2.509046 905 587
2.527360 1288 17013
2.545674 7 3057
2.563989 848 3789
2.582303 1351 16182
2.600617 1099 2913
2.618931 810 2949
2.637245 411 11459
2.655560 735 9543
2.673874 577 2625
2.692188 207 4948
2.710502 241 3198
2.728816 262 2783
2.747131 55 2198
2.765445 304 8269
2.783759 1335 2540
2.802073 671 4225
2.820387 358 6313
2.838702 317 8906
2.857016 869 5086
2.875330 571 409
2.893644 178 2011
2.911958 68 7655
2.930273 329 4601
2.948587 329 4601
2.966901 783 597
2.985215 763 1609
3.003529 417 2378
3.021844 139 12202
3.040158 326 800
3.058472 882 5173
3.076786 441 13723
3.095100 906 14743
3.113415 1493 5597
3.131729 326 800
3.150043 952 6946
3.168357 317 8906
3.186671 1408 6448
3.204986 1462 3193
3.223300 373 171
3.241614 212 905
3.259928 373 171
3.278242 827 7772
3.296557 139 12202
3.314871 212 905
3.333185 818 5350
3.351499 358 6313
3.369813 139 12202
3.388128 1199 2290
3.406442 378 5678
3.424756 68 7655
3.443070 417 2378
3.461385 304 8269
3.479699 42 1143
3.498013 304 8269
3.516327 1141 3593
3.534641 304 8269
3.552956 731 2242
3.571270 178 2011
3.589584 178 2011
3.607898 68 7655
3.626212 1432 4471
3.644527 1465 7080
3.662841 713 3503
3.681155 310 7071
3.699469 1214 2393
3.717783 310 7071
3.736098 55 2198
3.754412 1036 16298
3.772726 749 85529
3.791040 178 2011
3.809354 393 183
3.827669 68 7655
3.845983 466 29895
3.864297 714 7381
3.882611 385 13306
3.900925 68 7655
3.919240 673 7912
3.937554 183 191
3.955868 1410 3546
3.974182 789 4113
3.992496 1294 3453
4.010811 903 1267
4.029125 244 13077
4.047439 601 16974
4.065753 458 2278
4.084067 646 81627
4.102382 1109 242018
4.120696 175 2355
4.139010 385 13306
4.157324 1148 760
4.175639 183 191
4.193953 1027 7011
4.212267 668 1772
4.230581 822 23710
4.248895 16 6879
4.267209 1150 866
4.285524 554 9469
4.303838 68 7655
4.322152 241 3198
4.340466 581 32824
4.358781 1131 25373
4.377095 1222 5571
4.395409 499 9179
4.413723 1319 910
4.432037 425 1737
4.450352 68 7655
4.468666 1400 1151
4.486980 87 4391
4.505294 378 5678
4.523608 118 8090
4.541923 796 2483
4.560237 144 12967
4.578551 1327 2185
4.596865 244 13077
4.615179 1428 2913
4.633493 244 13077
4.651808 244 13077
4.670122 1177 2320
4.688436 1339 2099
4.706750 629 20207
4.725065 212 905
4.743379 726 9054
4.761693 925 6069
4.780007 118 8090
4.798321 599 1353
4.816636 138 19485
4.834950 118 8090
4.853264 490 2633
4.871578 261 7072
4.889892 1041 19529
4.908207 80 6528
4.926521 80 6528
4.944835 469 4438
4.963149 138 19485
4.981463 80 6528
4.999778 80 6528
5.018092 42 1143
5.036406 1395 4979
5.054720 1402 5984
5.073034 705 198
5.091349 61 782
5.109663 110 588
5.127977 963 7237
5.146291 80 6528
5.164606 138 19485
5.182920 371 1723
5.201234 1107 5734
5.219548 221 1691
5.237862 548 738
5.256177 205 6197
5.274491 16 6879
5.292805 342 4260
5.311119 183 191
5.329433 80 6528
5.347748 480 3275
5.366062 1081 4754
5.384376 473 4428
5.402690 676 5487
5.421004 183 191
5.439319 234 646
5.457633 342 4260
5.475947 881 12919
5.494261 138 19485
5.512575 346 3349
5.530890 605 4665
5.549204 359 1684
5.567518 216 11883
5.585832 359 1684
5.604146 238 1132
5.622461 1435 5092
5.640775 1333 1992
5.659089 188 1523
5.677403 188 1523
5.695717 234 646
5.714032 1201 8521
5.732346 102 7395
5.750660 1311 5431
5.768974 102 7395
5.787288 1445 2109
5.805603 371 1723
5.823917 1263 6017
5.842231 1184 21575
5.860545 183 191
5.878859 762 16802
5.897173 138 19485
5.915488 221 1691
5.933802 16 6879
5.952116 16 6879
5.970430 260 934
5.988745 15 1205
6.007059 15 1205
6.025373 7 3057
6.043687 7 3057
6.062001 1434 2649
6.080316 15 1205
6.098630 753 1007
6.116944 49 2385
6.135258 419 5549
6.153573 49 2385
6.171887 1423 4530
6.190201 1404 3366
6.208515 750 12079
6.226830 260 934
6.245143 102 7395
6.263458 7 3057
6.281772 654 17573
6.300086 1357 7183
6.318400 1128 286
6.336715 419 5549
6.355029 110 588
6.373343 402 736
6.391657 1446 983
6.409971 415 9255
6.428286 570 2804
6.446600 415 9255
6.464914 211 2938
6.483228 558 6563
6.501542 1296 2913
6.519857 1483 2263
